Name,URL,Image,Type,Interface,Capacity,Price / GB,Color,Price
Seagate Backup Plus Portable,https://pcpartpicker.com/product/mQCD4D/seagate-5-tb-external-hard-drive-stdr5000102,https://cdna.pcpartpicker.com/static/forever/images/product/c2073ae4d90a91d8d15f8241bbd7f253.256p.jpg,Portable,USB Type-A 3.2 Gen 1,5000 GB,,Blue,
Samsung T5,https://pcpartpicker.com/product/gNm323/samsung-t5-250-gb-external-ssd-mu-pa250bam,https://cdna.pcpartpicker.com/static/forever/images/product/c78f7c0d20d5642b68843ce6892f8953.256p.jpg,Portable,USB Type-C 3.2 Gen 1,250 GB,,Blue,
Freecom Mobile Drive Classic 3.0,https://pcpartpicker.com/product/Wr8j4D/freecom-1-tb-external-hard-drive-35610,https://cdna.pcpartpicker.com/static/forever/images/product/bd41159b673850ac5e103274e1b61b8b.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,Black,
Transcend StoreJet,https://pcpartpicker.com/product/TxyFf7/transcend-storejet-2tb-external-hard-drive-ts2tsj25h3p,https://cdna.pcpartpicker.com/static/forever/images/product/ccdb485b1a73c197370e25ae225bbd82.256p.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,$0.065,,129.99
ADATA SE730,https://pcpartpicker.com/product/xbYWGX/adata-se730-250gb-external-ssd-ase730-250gu31-cgd,https://m.media-amazon.com/images/I/41Y0J5B1ffL.jpg,Portable,USB Type-C 3.2 Gen 1,250 GB,,,
ADATA SD700,https://pcpartpicker.com/product/84Trxr/adata-sd700-512gb-external-ssd-asd700-512gu3-cyl,https://m.media-amazon.com/images/I/41VYrg9ZWrL.jpg,Portable,USB Type-A 3.2 Gen 1,512 GB,,,
ADATA SD700,https://pcpartpicker.com/product/7pvZxr/adata-sd700-512gb-external-ssd-asd700-512gu3-cbk,https://m.media-amazon.com/images/I/51DaJsW7jmL.jpg,Portable,USB Type-A 3.2 Gen 1,512 GB,,,
ADATA SD700,https://pcpartpicker.com/product/mF648d/adata-sd700-256gb-external-ssd-asd700-256gu3-cyl,https://m.media-amazon.com/images/I/41VYrg9ZWrL.jpg,Portable,USB Type-A 3.2 Gen 1,256 GB,,,
ADATA SD700,https://pcpartpicker.com/product/9t2rxr/adata-sd700-256gb-external-ssd-asd700-256gu3-cbk,https://m.media-amazon.com/images/I/51DaJsW7jmL.jpg,Portable,USB Type-A 3.2 Gen 1,256 GB,,,
ADATA SD700,https://pcpartpicker.com/product/VGFXsY/adata-sd700-1tb-external-ssd-asd700-1tu3-cbk,https://m.media-amazon.com/images/I/51DaJsW7jmL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
ADATA SD600 ,https://pcpartpicker.com/product/jNVBD3/adata-sd600-512gb-external-ssd-asd600-512gu31-crd,https://m.media-amazon.com/images/I/51XNI13rODL.jpg,Portable,USB Type-A 3.2 Gen 1,512 GB,,,
ADATA SD600 ,https://pcpartpicker.com/product/WBRFf7/adata-sd600-512gb-external-ssd-asd600-512gu31-cbk,https://m.media-amazon.com/images/I/51KjLSc9uoL.jpg,Portable,USB Type-A 3.2 Gen 1,512 GB,,,
ADATA SD600 ,https://pcpartpicker.com/product/6qfmP6/adata-sd600-256gb-external-ssd-asd600-256gu31-crd,https://m.media-amazon.com/images/I/517cFPVRR1L.jpg,Portable,USB Type-A 3.2 Gen 1,256 GB,,,
ADATA SD600 ,https://pcpartpicker.com/product/bCQRsY/adata-sd600-256gb-external-ssd-asd600-256gu31-cbk,https://m.media-amazon.com/images/I/51clshBs5bL.jpg,Portable,USB Type-A 3.2 Gen 1,256 GB,,,
Seagate STDR5000100,https://pcpartpicker.com/product/zKdFf7/seagate-5tb-external-hard-drive-stdr5000100,https://cdna.pcpartpicker.com/static/forever/images/product/34581cf837ab0142fbb1ab86579cb38e.256p.jpg,Portable,,5000 GB,,,
Seagate Backup Plus,https://pcpartpicker.com/product/NyQRsY/seagate-backup-plus-4tb-external-hard-drive-stdr4000100,https://cdna.pcpartpicker.com/static/forever/images/product/d2ed5d72b09810d20222608ca38b86d3.256p.jpg,Portable,USB Type-A 3.2 Gen 1,4000 GB,,,
SanDisk Extreme 900,https://pcpartpicker.com/product/yGL7YJ/sandisk-external-hard-drive-sdssdex2480gg25,https://cdna.pcpartpicker.com/static/forever/images/product/49f596585e7a37e4c28a56026effae6a.256p.jpg,Portable,USB Type-A 3.2 Gen 2,480 GB,,,
SanDisk Extreme 900,https://pcpartpicker.com/product/PPX2FT/sandisk-external-hard-drive-sdssdex21t92g25,https://cdna.pcpartpicker.com/static/forever/images/product/49f596585e7a37e4c28a56026effae6a.256p.jpg,Portable,USB Type-A 3.2 Gen 2,1920 GB,,,
Apricorn Padlock SSD,https://pcpartpicker.com/product/qJM323/apricorn-padlock-ssd-480-gb-external-ssd-assd-3pl256-480f,https://m.media-amazon.com/images/I/41NtLHXMmOL.jpg,Portable,USB Type-A 3.2 Gen 1,480 GB,$0.727,Black,349.00
Western Digital My Passport,https://pcpartpicker.com/product/7NR48d/western-digital-external-hard-drive-wdbmwv0020bttnesn,https://m.media-amazon.com/images/I/41bhmbXiP-L.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Western Digital WDBGPU0010BBK-NESN,https://pcpartpicker.com/product/NPX2FT/western-digital-external-hard-drive-wdbgpu0010bbknesn,https://m.media-amazon.com/images/I/41gS1Pn8upL.jpg,Portable,,1000 GB,,,
Transcend StoreJet,https://pcpartpicker.com/product/k46BD3/transcend-external-hard-drive-ts1tsj25a3k,https://cdna.pcpartpicker.com/static/forever/images/product/985bc00bbca49f3bfc296abc7365c979.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Transcend TS128GSJC10K,https://pcpartpicker.com/product/GxyFf7/transcend-external-hard-drive-ts128gsjc10k,https://images-na.ssl-images-amazon.com/images/I/31LhVFFfosL.jpg,Portable,USB Type-A 3.2 Gen 1,128 GB,,,
Transcend TS128GESD200K,https://pcpartpicker.com/product/WZsKHx/transcend-external-hard-drive-ts128gesd200k,https://m.media-amazon.com/images/I/41Tp+8SRq0L.jpg,Portable,USB Type-A 3.2 Gen 1,128 GB,,,
Lenovo ThinkPad,https://pcpartpicker.com/product/8ZkD4D/lenovo-external-hard-drive-0a65619,https://cdna.pcpartpicker.com/static/forever/images/product/e43727c6f323b95f75c995691ae8b4f8.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Toshiba Canvio Slim II,https://pcpartpicker.com/product/zP2kcf/toshiba-external-hard-drive-hdtd210xsmea,https://m.media-amazon.com/images/I/315JMR2UUHL.jpg,Portable,,1000 GB,$0.109,,109.00
Toshiba Canvio Slim II,https://pcpartpicker.com/product/v2tCmG/toshiba-external-hard-drive-hdtd210xk3e1,https://m.media-amazon.com/images/I/41+CZoO2oGL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/XQTmP6/toshiba-external-hard-drive-hdtc720xw3c1,https://m.media-amazon.com/images/I/31gq3BfiIzL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/ycdqqs/toshiba-external-hard-drive-hdtc720xs3c1,https://m.media-amazon.com/images/I/31y8ab82LbL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/zDDwrH/toshiba-external-hard-drive-hdtc720xr3c1,https://m.media-amazon.com/images/I/31FFe70Dr+L.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/rwTmP6/toshiba-external-hard-drive-hdtc720xk3c1,https://m.media-amazon.com/images/I/31PqY6JYmPL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/69fp99/toshiba-external-hard-drive-hdtc715xw3c1,https://images-na.ssl-images-amazon.com/images/I/31d%2BXXSQKtL.jpg,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/KyvRsY/toshiba-external-hard-drive-hdtc715xs3c1,https://m.media-amazon.com/images/I/31PAc2apQRL.jpg,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/WMqdnQ/toshiba-external-hard-drive-hdtc715xr3c1,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/6vH323/toshiba-external-hard-drive-hdtc715xl3c1,https://m.media-amazon.com/images/I/318gtf++ExL.jpg,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/BQFPxr/toshiba-external-hard-drive-hdtc715xk3c1,https://m.media-amazon.com/images/I/31jgv4kxuIL.jpg,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/HLh9TW/toshiba-external-hard-drive-hdtc710xw3a1,https://m.media-amazon.com/images/I/31YGfsa3pGL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/qD6BD3/toshiba-external-hard-drive-hdtc710xs3a1,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/jvg323/toshiba-external-hard-drive-hdtc710xr3a1,https://m.media-amazon.com/images/I/31FWUGmYBNL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/8nW9TW/toshiba-external-hard-drive-hdtc710xl3a1,https://images-na.ssl-images-amazon.com/images/I/31EZSOwSumL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/jdphP6/toshiba-external-hard-drive-hdtc710xk3a1,https://m.media-amazon.com/images/I/31PS7XShIpL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/4pqdnQ/toshiba-external-hard-drive-hdtc707xw3a1,https://m.media-amazon.com/images/I/31o2HAnydQL.jpg,Portable,USB Type-A 3.2 Gen 1,750 GB,,,
Toshiba  Canvio Connect,https://pcpartpicker.com/product/mC3RsY/toshiba-external-hard-drive-hdtc707xs3a1,https://images-na.ssl-images-amazon.com/images/I/31kXY3W7QkL.jpg,Portable,USB Type-A 3.2 Gen 1,750 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/bG7wrH/toshiba-external-hard-drive-hdtc707xr3a1,https://m.media-amazon.com/images/I/3108SUmm1+L.jpg,Portable,USB Type-A 3.2 Gen 1,750 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/NbW9TW/toshiba-external-hard-drive-hdtc707xl3a1,https://m.media-amazon.com/images/I/31ZpTIWcNHL.jpg,Portable,USB Type-A 3.2 Gen 1,750 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/NqxfrH/toshiba-external-hard-drive-hdtc707xk3a1,https://m.media-amazon.com/images/I/31PX6ApwfeL.jpg,Portable,USB Type-A 3.2 Gen 1,750 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/ncW9TW/toshiba-external-hard-drive-hdtc705xw3a1,https://m.media-amazon.com/images/I/314hjc1EqgL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/Y87wrH/toshiba-external-hard-drive-hdtc705xs3a1,https://m.media-amazon.com/images/I/31FYN7AKnNL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/BqDwrH/toshiba-external-hard-drive-hdtc705xr3a1,https://images-na.ssl-images-amazon.com/images/I/31VWN9NT4dL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Toshiba Canvio Connect,https://pcpartpicker.com/product/pszv6h/toshiba-external-hard-drive-hdtc705xl3a1,https://m.media-amazon.com/images/I/31VgzwyS3iL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Imation Apollo Expert,https://pcpartpicker.com/product/zf6BD3/imation-external-hard-drive-28258,https://m.media-amazon.com/images/I/41laWsx9wvL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Transcend StoreJet,https://pcpartpicker.com/product/hG7wrH/transcend-external-hard-drive-ts500gsj25m2,https://m.media-amazon.com/images/I/31J6U-b0S-L.jpg,Portable,USB Type-A 2.0,500 GB,,,
Transcend StoreJet,https://pcpartpicker.com/product/fNR48d/transcend-external-hard-drive-ts750gsj25m2,https://m.media-amazon.com/images/I/31egRtaKT-L.jpg,Portable,USB Type-A 2.0,750 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/K3V48d/axiom-external-hard-drive-usb3hd257500ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/YHYXsY/axiom-external-hard-drive-usb3hd257320ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,320 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/Nc3RsY/axiom-external-hard-drive-usb3hd257250ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,250 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/JfYXsY/axiom-external-hard-drive-usb3hd255500ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/Czbp99/axiom-external-hard-drive-usb3hd255320ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,320 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/y4R48d/axiom-external-hard-drive-usb3hd255250ax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,250 GB,,,
Axiom Mobile-D,https://pcpartpicker.com/product/Q63RsY/axiom-external-hard-drive-usb3hd2551tbax,https://cdna.pcpartpicker.com/static/forever/images/product/a39ebff641d8bda1e7a79db24cb4d7c5.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/Ckh9TW/apricom-external-hard-drive-a25ple2561000,https://cdna.pcpartpicker.com/static/forever/images/product/d6e35008954d2c021870028854097996.256p.jpg,Portable,"eSATA 3.0 Gb/s, USB Type-A 2.0",1000 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/fjfp99/apricom-external-hard-drive-a25pl256v500,/static/forever/img/no-image.png,Portable,,500 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/dRZQzy/apricom-external-hard-drive-a25pl256v320,/static/forever/img/no-image.png,Portable,USB Type-A 2.0,320 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/hkh9TW/apricom-external-hard-drive-a25pl2561000,/static/forever/img/no-image.png,Portable,USB Type-A 2.0,1000 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/rcdqqs/apricom-external-hard-drive-a25pl1281000,https://cdna.pcpartpicker.com/static/forever/images/product/ebdbabe6b7a87979893b920727ec17dc.256p.jpg,Portable,USB Type-A 2.0,1000 GB,,,
Apricorn Aegis Portable 3.0,https://pcpartpicker.com/product/2zzv6h/apricom-external-hard-drive-a253usb500,https://cdna.pcpartpicker.com/static/forever/images/product/ee24318a0d1433bee8ee22e137009671.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Apricorn Aegis Portable 3.0,https://pcpartpicker.com/product/JvH323/apricom-external-hard-drive-a253usb1000,https://cdna.pcpartpicker.com/static/forever/images/product/017c393592a9fa510d778a5f01ca5a6c.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Apricorn Aegis Padlock Fortress,https://pcpartpicker.com/product/B6vRsY/apricom-external-hard-drive-a253pl256500f,https://cdna.pcpartpicker.com/static/forever/images/product/7be29e4747e81d91ff050b1601d08cbb.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,$0.337,,168.45
Apricorn Aegis Padlock Fortress,https://pcpartpicker.com/product/CCfp99/apricom-external-hard-drive-a253pl2561500f,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Apricorn Aegis Padlock Fortress,https://pcpartpicker.com/product/7Fw323/apricom-external-hard-drive-a253pl2561000f,https://cdna.pcpartpicker.com/static/forever/images/product/7be29e4747e81d91ff050b1601d08cbb.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,$0.223,,222.84
Apricorn Aegis Padlock,https://pcpartpicker.com/product/7f6BD3/apricom-external-hard-drive-a253pl128500,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Apricorn Aegis Padlock,https://pcpartpicker.com/product/tL6BD3/apricom-external-hard-drive-a253pl1281000,https://cdna.pcpartpicker.com/static/forever/images/product/9b2a7ea3cb2975559ebe6e2c98535f5a.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Apricorn Aegis Bio 3.0,https://pcpartpicker.com/product/tdNp99/apricom-external-hard-drive-a253bio256s512,https://images-na.ssl-images-amazon.com/images/I/41jyIPPlGrL.jpg,Portable,USB Type-A 3.2 Gen 1,512 GB,,,
Apricorn Aegis Bio,https://pcpartpicker.com/product/wCsKHx/apricom-external-hard-drive-a253bio2561000,https://cdna.pcpartpicker.com/static/forever/images/product/78090b54f34e3ab62202a1d732c2e76a.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
ADATA SH14,https://pcpartpicker.com/product/HC3RsY/a-data-external-hard-drive-ash141tu3cbk,https://cdna.pcpartpicker.com/static/forever/images/product/a4a3089575c39e68f949178ca05969d3.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
ADATA DashDrive SE720,https://pcpartpicker.com/product/Ng2kcf/a-data-external-hard-drive-ase720128gu3cti,https://cdna.pcpartpicker.com/static/forever/images/product/851ec3b93de00547fe1d62cbc7320ea4.256p.jpg,Portable,USB Type-A 3.2 Gen 1,128 GB,,,
ADATA AHV620-500GU3-CBK,https://pcpartpicker.com/product/W9sKHx/a-data-external-hard-drive-ahv620500gu3cbk,https://cdna.pcpartpicker.com/static/forever/images/product/2acba091c6ed87164a2367aebac9fb7a.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
ADATA DashDrive Durable HD650,https://pcpartpicker.com/product/4WV48d/a-data-external-hard-drive-ahd6501tu3crd,https://cdna.pcpartpicker.com/static/forever/images/product/ac8ccb8efd51148a7b3b43c62394c96a.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,$0.091,,91.27
Toshiba Canvio Connect,https://pcpartpicker.com/product/tTsKHx/toshiba-external-hard-drive-hdtc705xk3a1,https://images-na.ssl-images-amazon.com/images/I/31KRfpolhOL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
HP HPHDD2E30500AS1-RBU,https://pcpartpicker.com/product/BMBv6h/hp-external-hard-drive-hphdd2e30500as1rbu,https://m.media-amazon.com/images/I/31niUHQLCTL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Hitachi HGST Touro Mobile Pro,https://pcpartpicker.com/product/wvg323/hitachi-external-hard-drive-0s03559,https://cdna.pcpartpicker.com/static/forever/images/product/11306d2827d3e2dd93b6edae1622311e.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Hitachi HGST Touro Mobile,https://pcpartpicker.com/product/Yszv6h/hitachi-external-hard-drive-0s03454,https://m.media-amazon.com/images/I/51gMXyq3dDL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Hitachi HGST Touro Mobile,https://pcpartpicker.com/product/hTsKHx/hitachi-external-hard-drive-0s03452,https://images-na.ssl-images-amazon.com/images/I/41MeOiLcFyL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Hitachi GST Touro Mobile Pro,https://pcpartpicker.com/product/qPMFf7/hitachi-external-hard-drive-0s03105,https://cdna.pcpartpicker.com/static/forever/images/product/021e30fdd4bcfacc5900cdbcd0e52c8f.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Seagate Backup Plus Slim,https://pcpartpicker.com/product/9yDwrH/seagate-external-hard-drive-tds2000100,https://cdna.pcpartpicker.com/static/forever/images/product/f94c6f7d024082657788e6f2131c0f1b.256p.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Seagate Backup Plus Slim,https://pcpartpicker.com/product/HcCrxr/seagate-external-hard-drive-stds2000100,https://m.media-amazon.com/images/I/31BgaZFt-yL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Seagate Backup Plus Slim,https://pcpartpicker.com/product/gP2kcf/seagate-external-hard-drive-stdr2000102,https://m.media-amazon.com/images/I/313LthKMafL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Seagate Expansion,https://pcpartpicker.com/product/y3h9TW/seagate-external-hard-drive-stbx1000101,https://m.media-amazon.com/images/I/31bzPvlN-5L.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Seagate  Backup Plus,https://pcpartpicker.com/product/mw9KHx/seagate-external-hard-drive-stbu1000101,https://m.media-amazon.com/images/I/31qv7oObB5L.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Seagate GoFlex for Mac,https://pcpartpicker.com/product/yKyFf7/seagate-external-hard-drive-stba1000104,https://m.media-amazon.com/images/I/31TEiFHvI0L.jpg,Portable,Thunderbolt,1000 GB,,,
Samsung MU-PS500B/AM,https://pcpartpicker.com/product/D998TW/samsung-external-hard-drive-mups500bam,https://m.media-amazon.com/images/I/416M+VyLrDL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Samsung MU-PS250B/AM,https://pcpartpicker.com/product/dZL7YJ/samsung-external-hard-drive-mups250bam,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,250 GB,,,
Samsung P3 Portable,https://pcpartpicker.com/product/VBNp99/samsung-external-hard-drive-hxmtd20efg2,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Samsung P3,https://pcpartpicker.com/product/NZsKHx/samsung-external-hard-drive-hxmtd10efg2,https://m.media-amazon.com/images/I/41wl9QffFhL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Samsung P3,https://pcpartpicker.com/product/BJjG3C/samsung-external-hard-drive-hxmt050dfg2,https://m.media-amazon.com/images/I/41wl9QffFhL.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Verbatim 97806,https://pcpartpicker.com/product/mwTmP6/verbatim-external-hard-drive-97806,https://cdna.pcpartpicker.com/static/forever/images/product/e9bdfe9c93c7357d21db2a3c7cef90ca.256p.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Verbatim 97805,https://pcpartpicker.com/product/PwTmP6/verbatim-external-hard-drive-97805,https://cdna.pcpartpicker.com/static/forever/images/product/f2c172bb06beb5434c1613bcee92cdb3.256p.jpg,Portable,USB Type-A 3.2 Gen 1,500 GB,,,
Verbatim Freecom,https://pcpartpicker.com/product/nMqdnQ/verbatim-external-hard-drive-97711,https://m.media-amazon.com/images/I/31qisgwYaYL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Verbatim Freecom,https://pcpartpicker.com/product/94K7YJ/verbatim-external-hard-drive-97567,https://images-na.ssl-images-amazon.com/images/I/31R%2BFRoXW8L.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Verbatim Titan XS,https://pcpartpicker.com/product/cjfp99/verbatim-external-hard-drive-97394,https://m.media-amazon.com/images/I/313hLyzCteL.jpg,Portable,,1000 GB,,,
Verbatim Store 'n' Go,https://pcpartpicker.com/product/QFckcf/verbatim-external-hard-drive-47623,https://cdna.pcpartpicker.com/static/forever/images/product/03445fd9d7950d9111b46b8a1f90155e.256p.jpg,Portable,USB Type-A 3.2 Gen 1,256 GB,,,
Verbatim Store 'n' Go,https://pcpartpicker.com/product/Tkh9TW/verbatim-external-hard-drive-47622,https://cdna.pcpartpicker.com/static/forever/images/product/5d3bbe092c618fa5c90d95fb4276a8db.256p.jpg,Portable,USB Type-A 3.2 Gen 1,128 GB,,,
LaCie Porsche Design,https://pcpartpicker.com/product/Rrx9TW/lacie-external-hard-drive-9000515,https://m.media-amazon.com/images/I/31QquNdZMIL.jpg,Portable,,250 GB,,,
LaCie Rugged,https://pcpartpicker.com/product/Z87wrH/lacie-external-hard-drive-9000352,https://m.media-amazon.com/images/I/41R9CpGM26L.jpg,Portable,"Thunderbolt, USB Type-A 3.2 Gen 1",256 GB,,,
LaCie  Porsche Design,https://pcpartpicker.com/product/KwGkcf/lacie-external-hard-drive-9000342,https://m.media-amazon.com/images/I/21lg1XGPt7L.jpg,Portable,USB Type-A 3.2 Gen 1,120 GB,,,
LaCie Little Big Disk,https://pcpartpicker.com/product/BxyFf7/lacie-external-hard-drive-9000321,https://images-na.ssl-images-amazon.com/images/I/31zVddKkeFL.jpg,Portable,Thunderbolt,512 GB,,,
LaCie Rugged,https://pcpartpicker.com/product/dHkD4D/lacie-external-hard-drive-9000294,https://images-na.ssl-images-amazon.com/images/I/311QxgVjFuL.jpg,Portable,"Thunderbolt, USB Type-A 3.2 Gen 1",1000 GB,,,
LaCie Rugged,https://pcpartpicker.com/product/M9h9TW/lacie-external-hard-drive-9000291,https://m.media-amazon.com/images/I/31JzyivNFZL.jpg,Portable,"Thunderbolt, USB Type-A 3.2 Gen 1",120 GB,,,
LaCie  Rugged Mini,https://pcpartpicker.com/product/TnW9TW/lacie-external-hard-drive-9000193,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,1500 GB,,,
Western Digital My Passport,https://pcpartpicker.com/product/FKyFf7/western-digital-external-hard-drive-wdby8l0020bslnesn,https://images-na.ssl-images-amazon.com/images/I/41Cv3TXd5CL.jpg,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Western Digital My Passport Air,https://pcpartpicker.com/product/cQTmP6/western-digital-external-hard-drive-wdbwdg0010balnesn,https://m.media-amazon.com/images/I/31MsRizYgmL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Western Digital ELEMENTS,https://pcpartpicker.com/product/pbFPxr/western-digital-external-hard-drive-wdbuzg0010bbknesn,https://m.media-amazon.com/images/I/31h2rp12GjL.jpg,Portable,USB Type-A 3.2 Gen 1,1000 GB,,,
Western Digital ELEMENTS,https://pcpartpicker.com/product/ynZQzy/western-digital-external-hard-drive-wdbu6y0020bbknesn,/static/forever/img/no-image.png,Portable,USB Type-A 3.2 Gen 1,2000 GB,,,
Western Digital My Passport Studio,https://pcpartpicker.com/product/p8Lypg/western-digital-external-hard-drive-wdbgja0010bbknesn,https://m.media-amazon.com/images/I/31ifcd6-6BL.jpg,Portable,"IEEE 1394B 9-Pin, USB Type-A 2.0",1000 GB,,,
